Base,Source,Question,Base_Answer,Expected_Answer
The tiger is blue. The tiger is cold. The tiger is kind. The tiger is rough. The tiger is young. If someone is blue and not young then they are rough. All kind people are blue.,Anne is red. Charlie is round. Dave is round. Fiona is smart. Smart people are not blue. If someone is smart and not blue then they are nice. If someone is nice then they are red.,tiger is red,Unknown,True
The tiger is blue. The tiger is cold. The tiger is kind. The tiger is rough. The tiger is young. If someone is blue and not young then they are rough. All kind people are blue.,Anne is red. Charlie is round. Dave is round. Fiona is smart. Smart people are not blue. If someone is smart and not blue then they are nice. If someone is nice then they are red.,tiger is cold,True,True
"Charlie is smart. Charlie is white. Erin is not quiet. Erin is white. Gary is green. Gary is rough. Harry is quiet. If someone is smart and nice then they are not blue. Smart people are not blue. If someone is nice and white then they are green. White people are nice. All nice people are rough. Green people are smart. All green, nice people are smart. If someone is quiet then they are white. If Harry is not green then Harry is blue.",The cat is green. The cat is young. The cat likes the cow. The cat likes the dog. The cow eats the cat. The cow eats the dog. The dog is cold. The dog likes the cat. The dog needs the cat. The dog needs the lion. The lion is cold. The lion needs the cat. If someone likes the cat then they need the dog. If someone eats the dog then they need the cow. If someone needs the dog then the dog is green.,charlie is smart,True,Unknown
"Charlie is smart. Charlie is white. Erin is not quiet. Erin is white. Gary is green. Gary is rough. Harry is quiet. If someone is smart and nice then they are not blue. Smart people are not blue. If someone is nice and white then they are green. White people are nice. All nice people are rough. Green people are smart. All green, nice people are smart. If someone is quiet then they are white. If Harry is not green then Harry is blue.",The cat is green. The cat is young. The cat likes the cow. The cat likes the dog. The cow eats the cat. The cow eats the dog. The dog is cold. The dog likes the cat. The dog needs the cat. The dog needs the lion. The lion is cold. The lion needs the cat. If someone likes the cat then they need the dog. If someone eats the dog then they need the cow. If someone needs the dog then the dog is green.,charlie is green,Unknown,True
"Charlie is smart. Charlie is white. Erin is not quiet. Erin is white. Gary is green. Gary is rough. Harry is quiet. If someone is smart and nice then they are not blue. Smart people are not blue. If someone is nice and white then they are green. White people are nice. All nice people are rough. Green people are smart. All green, nice people are smart. If someone is quiet then they are white. If Harry is not green then Harry is blue.",The cat is green. The cat is young. The cat likes the cow. The cat likes the dog. The cow eats the cat. The cow eats the dog. The dog is cold. The dog likes the cat. The dog needs the cat. The dog needs the lion. The lion is cold. The lion needs the cat. If someone likes the cat then they need the dog. If someone eats the dog then they need the cow. If someone needs the dog then the dog is green.,harry is quiet,True,True
"Bob is furry. Bob is kind. Bob is not nice. Bob is quiet. Bob is not rough. Bob is white. Bob is young. Dave is nice. Dave is not quiet. Dave is rough. Dave is young. Gary is kind. Gary is nice. Gary is quiet. Gary is rough. Gary is white. If something is young and nice then it is rough. All young, kind things are white. Nice things are white.",Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,bob is furry,True,Unknown
"Bob is furry. Bob is kind. Bob is not nice. Bob is quiet. Bob is not rough. Bob is white. Bob is young. Dave is nice. Dave is not quiet. Dave is rough. Dave is young. Gary is kind. Gary is nice. Gary is quiet. Gary is rough. Gary is white. If something is young and nice then it is rough. All young, kind things are white. Nice things are white.",Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,bob is big,Unknown,True
"Bob is furry. Bob is kind. Bob is not nice. Bob is quiet. Bob is not rough. Bob is white. Bob is young. Dave is nice. Dave is not quiet. Dave is rough. Dave is young. Gary is kind. Gary is nice. Gary is quiet. Gary is rough. Gary is white. If something is young and nice then it is rough. All young, kind things are white. Nice things are white.",Bob is big. Bob is not furry. Bob is kind. Bob is nice. Bob is not red. Bob is not round. Bob is young. Erin is big. Erin is furry. Erin is not kind. Erin is nice. Erin is red. Erin is round. Erin is young. If something is young and round then it is big. If Bob is nice and Bob is not red then Bob is kind. All kind things are nice.,gary is kind,True,True
"Bob is nice. Charlie is rough. Dave is not cold. Erin is furry. All big things are rough. All furry things are nice. All nice things are cold. If something is smart and not big then it is furry. Rough things are furry. Big, nice things are furry. If Erin is big then Erin is smart. If Charlie is furry then Charlie is nice.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",bob is nice,True,Unknown
"Bob is nice. Charlie is rough. Dave is not cold. Erin is furry. All big things are rough. All furry things are nice. All nice things are cold. If something is smart and not big then it is furry. Rough things are furry. Big, nice things are furry. If Erin is big then Erin is smart. If Charlie is furry then Charlie is nice.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",bob is round,Unknown,True
"Bob is nice. Charlie is rough. Dave is not cold. Erin is furry. All big things are rough. All furry things are nice. All nice things are cold. If something is smart and not big then it is furry. Rough things are furry. Big, nice things are furry. If Erin is big then Erin is smart. If Charlie is furry then Charlie is nice.","The cow is round. If the cow is red and the cow is big then the cow is young. Round things are red. If something is young and round then it is red. If something is big and round then it is red. All young things are big. All blue, red things are young. All red things are young. If something is blue then it is round.",erin is furry,True,True
