Base,Source,Question,Base_Answer,Expected_Answer
"Anne is kind. Anne is quiet. Anne is smart. Bob is kind. Bob is nice. Bob is smart. Fiona is not nice. Fiona is red. Gary is nice. Gary is white. If Bob is kind then Bob is smart. If something is kind and nice then it is smart. If something is nice and red then it is smart. If something is quiet and not nice then it is smart. All green things are kind. If Anne is quiet and Anne is white then Anne is kind. If Fiona is not nice then Fiona is green. All smart, kind things are white. If something is kind and green then it is quiet.","Charlie is cold. Charlie is furry. Charlie is round. Charlie is not smart. Erin is furry. Erin is not round. Fiona is blue. Harry is blue. Harry is cold. Harry is furry. Harry is nice. Harry is round. Harry is smart. Harry is young. If someone is young then they are blue. If someone is furry and blue then they are cold. All furry people are young. If Erin is furry then Erin is young. If Erin is smart then Erin is nice. If Harry is not blue then Harry is nice. If someone is cold and not round then they are smart. All nice, cold people are smart.",anne is kind,True,Unknown
"Anne is kind. Anne is quiet. Anne is smart. Bob is kind. Bob is nice. Bob is smart. Fiona is not nice. Fiona is red. Gary is nice. Gary is white. If Bob is kind then Bob is smart. If something is kind and nice then it is smart. If something is nice and red then it is smart. If something is quiet and not nice then it is smart. All green things are kind. If Anne is quiet and Anne is white then Anne is kind. If Fiona is not nice then Fiona is green. All smart, kind things are white. If something is kind and green then it is quiet.","Charlie is cold. Charlie is furry. Charlie is round. Charlie is not smart. Erin is furry. Erin is not round. Fiona is blue. Harry is blue. Harry is cold. Harry is furry. Harry is nice. Harry is round. Harry is smart. Harry is young. If someone is young then they are blue. If someone is furry and blue then they are cold. All furry people are young. If Erin is furry then Erin is young. If Erin is smart then Erin is nice. If Harry is not blue then Harry is nice. If someone is cold and not round then they are smart. All nice, cold people are smart.",charlie is cold,Unknown,True
"Anne is kind. Anne is quiet. Anne is smart. Bob is kind. Bob is nice. Bob is smart. Fiona is not nice. Fiona is red. Gary is nice. Gary is white. If Bob is kind then Bob is smart. If something is kind and nice then it is smart. If something is nice and red then it is smart. If something is quiet and not nice then it is smart. All green things are kind. If Anne is quiet and Anne is white then Anne is kind. If Fiona is not nice then Fiona is green. All smart, kind things are white. If something is kind and green then it is quiet.","Charlie is cold. Charlie is furry. Charlie is round. Charlie is not smart. Erin is furry. Erin is not round. Fiona is blue. Harry is blue. Harry is cold. Harry is furry. Harry is nice. Harry is round. Harry is smart. Harry is young. If someone is young then they are blue. If someone is furry and blue then they are cold. All furry people are young. If Erin is furry then Erin is young. If Erin is smart then Erin is nice. If Harry is not blue then Harry is nice. If someone is cold and not round then they are smart. All nice, cold people are smart.",gary is nice,True,True
Anne is quiet. Charlie is blue. Dave is rough. Gary is nice. If Gary is round then Gary is cold. Nice things are quiet. If something is rough then it is not round. All cold things are rough. If Anne is not smart then Anne is not cold. If something is round and not cold then it is not blue.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,anne is quiet,True,Unknown
Anne is quiet. Charlie is blue. Dave is rough. Gary is nice. If Gary is round then Gary is cold. Nice things are quiet. If something is rough then it is not round. All cold things are rough. If Anne is not smart then Anne is not cold. If something is round and not cold then it is not blue.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,dave is cold,Unknown,True
Anne is quiet. Charlie is blue. Dave is rough. Gary is nice. If Gary is round then Gary is cold. Nice things are quiet. If something is rough then it is not round. All cold things are rough. If Anne is not smart then Anne is not cold. If something is round and not cold then it is not blue.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,gary is nice,True,True
"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.","Anne is blue. Bob is white. Fiona is not rough. If Anne is blue and Anne is rough then Anne is not round. All smart people are not kind. If Fiona is kind then Fiona is not white. Round people are rough. All smart people are rough. All kind, rough people are white. If someone is kind and not rough then they are white. If Anne is not kind then Anne is white.",charlie is cold,True,Unknown
"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.","Anne is blue. Bob is white. Fiona is not rough. If Anne is blue and Anne is rough then Anne is not round. All smart people are not kind. If Fiona is kind then Fiona is not white. Round people are rough. All smart people are rough. All kind, rough people are white. If someone is kind and not rough then they are white. If Anne is not kind then Anne is white.",anne is blue,Unknown,True
"Charlie is cold. Charlie is furry. Charlie is green. Charlie is kind. Charlie is rough. Charlie is white. Charlie is young. Dave is kind. Dave is white. Dave is young. Fiona is cold. Fiona is furry. Fiona is kind. Fiona is white. Fiona is young. If Fiona is cold then Fiona is white. All cold, furry things are rough. All kind, young things are furry.","Anne is blue. Bob is white. Fiona is not rough. If Anne is blue and Anne is rough then Anne is not round. All smart people are not kind. If Fiona is kind then Fiona is not white. Round people are rough. All smart people are rough. All kind, rough people are white. If someone is kind and not rough then they are white. If Anne is not kind then Anne is white.",fiona is cold,True,True
Bob is big. Bob is smart. Bob is young. Charlie is big. Charlie is round. Gary is big. Gary is cold. Gary is smart. Gary is white. Gary is young. If something is cold and not big then it is not smart. If something is green then it is round.,Anne is big. Anne is nice. Anne is smart. Bob is green. Bob is smart. Bob is young. Dave is big. Dave is cold. Dave is nice. Dave is smart. If someone is green then they are cold. If Anne is young and Anne is white then Anne is green.,bob is big,True,Unknown
